Date,Deaths,Covid Cases,State 
9/4/2020,0,263,Idaho
9/4/2020,1,200,New Mexico
9/4/2020,6,1091,Iowa
9/4/2020,12,489,Nevada
9/4/2020,4,211,Hawaii
9/4/2020,5,864,New York
9/4/2020,22,1332,Ohio
9/4/2020,63,2066,Georgia
9/4/2020,11,1013,Oklahoma
9/4/2020,103,3198,Florida
9/4/2020,5,265,Oregon
9/4/2020,0,99,Delaware
9/4/2020,10,891,Pennsylvania
9/4/2020,2,51,Washington DC
9/4/2020,0,156,Connecticut
9/4/2020,0,100,Rhode Island
9/4/2020,8,268,Colorado
9/4/2020,39,1629,South Carolina
9/4/2020,163,5106,California
9/4/2020,1,259,South Dakota
9/4/2020,41,728,Arizona
9/4/2020,22,1051,Tennessee
9/4/2020,140,5482,Texas
9/4/2020,12,1174,Arkansas
9/4/2020,5,513,Utah
9/4/2020,33,1108,Alabama
9/4/2020,10,1111,Virginia
9/4/2020,0,130,Alaska
9/4/2020,1,50,Wyoming
9/4/2020,0,5,Vermont
9/4/2020,10,479,Washington
9/4/2020,10,843,Minnesota
9/4/2020,17,1605,Missouri
9/3/2020,7,203,West Virginia
9/3/2020,10,751,Mississippi
9/3/2020,3,1397,Missouri
9/3/2020,2,180,Montana
9/3/2020,10,774,Michigan
9/3/2020,0,50,Maine
9/3/2020,12,693,Maryland
9/3/2020,17,415,Massachusetts
9/3/2020,17,813,Louisiana
9/3/2020,24,1656,North Carolina
9/3/2020,10,894,Kentucky
9/3/2020,2,359,North Dakota
9/3/2020,0,0,Kansas
9/3/2020,0,421,Nebraska
9/3/2020,7,1104,Indiana
9/3/2020,0,50,New Hampshire
9/3/2020,24,1360,Illinois
9/3/2020,7,378,New Jersey
9/3/2020,4,296,Idaho
9/3/2020,3,152,New Mexico
9/3/2020,9,878,Iowa
9/3/2020,27,351,Nevada
9/3/2020,1,338,Hawaii
9/3/2020,7,889,New York
9/3/2020,50,1345,Ohio
9/3/2020,73,2675,Georgia
9/3/2020,14,909,Oklahoma
9/3/2020,149,3571,Florida
9/3/2020,2,261,Oregon
9/3/2020,0,104,Delaware
9/3/2020,20,1160,Pennsylvania
9/3/2020,1,58,Washington DC
9/3/2020,1,101,Connecticut
9/3/2020,4,65,Rhode Island
9/3/2020,0,244,Colorado
9/3/2020,13,1193,South Carolina
9/3/2020,164,5125,California
9/3/2020,0,334,South Dakota
9/3/2020,65,1092,Arizona
9/3/2020,18,1715,Tennessee
9/3/2020,221,3680,Texas
9/3/2020,20,1392,Arkansas
9/3/2020,4,504,Utah
9/3/2020,16,1046,Alabama
9/3/2020,11,1126,Virginia
9/3/2020,1,106,Alaska
9/3/2020,4,740,Wisconsin
9/3/2020,0,0,Vermont
9/3/2020,4,438,Washington
9/3/2020,7,1038,Minnesota
9/3/2020,0,28,Wyoming
9/2/2020,11,578,Wisconsin
9/2/2020,4,182,Montana
9/2/2020,33,781,Mississippi
9/2/2020,38,1129,North Carolina
9/2/2020,10,730,Minnesota
9/2/2020,14,648,Michigan
9/2/2020,1,19,Maine
9/2/2020,5,456,Maryland
9/2/2020,-4,-7757,Massachusetts
9/2/2020,0,266,North Dakota
9/2/2020,20,1151,Louisiana
9/2/2020,2,287,Nebraska
9/2/2020,18,806,Kentucky
9/2/2020,0,0,New Hampshire
9/2/2020,12,1328,Kansas
9/2/2020,11,305,New Jersey
9/2/2020,13,859,Indiana
9/2/2020,8,108,New Mexico
9/2/2020,27,2128,Illinois
9/2/2020,23,239,Nevada
9/2/2020,7,280,Idaho
9/2/2020,5,708,New York
9/2/2020,3,726,Iowa
9/2/2020,11,1157,Ohio
9/2/2020,4,181,Hawaii
9/2/2020,12,719,Oklahoma
9/2/2020,3,129,Oregon
9/2/2020,62,1916,Georgia
9/2/2020,21,816,Pennsylvania
9/2/2020,130,2402,Florida
9/2/2020,1,14,Delaware
9/2/2020,1,76,Rhode Island
9/2/2020,1,28,Washington DC
9/2/2020,37,657,South Carolina
9/2/2020,1,102,Connecticut
9/2/2020,2,254,South Dakota
9/2/2020,4,351,Colorado
9/2/2020,16,1502,Tennessee
9/2/2020,145,4255,California
9/2/2020,189,4334,Texas
9/2/2020,21,519,Arizona
9/2/2020,1,419,Utah
9/2/2020,29,927,Virginia
9/2/2020,27,615,Arkansas
9/2/2020,17,623,Alabama
9/2/2020,0,2,Vermont
9/2/2020,0,73,Alaska
9/2/2020,16,304,Washington
9/2/2020,8,135,West Virginia
9/2/2020,4,1458,Missouri
9/2/2020,0,45,Wyoming
9/1/2020,9,1036,Wisconsin
9/1/2020,20,634,Mississippi
9/1/2020,8,257,West Virginia
9/1/2020,1,88,Montana
9/1/2020,14,795,Michigan
9/1/2020,0,22,Maine
9/1/2020,6,614,Maryland
9/1/2020,4,355,Massachusetts
9/1/2020,34,689,Louisiana
9/1/2020,39,2111,North Carolina
9/1/2020,15,789,Kentucky
9/1/2020,4,194,North Dakota
9/1/2020,0,0,Kansas
9/1/2020,5,241,Nebraska
9/1/2020,16,695,Indiana
9/1/2020,0,22,New Hampshire
9/1/2020,38,1492,Illinois
9/1/2020,5,330,New Jersey
9/1/2020,2,221,Idaho
9/1/2020,9,69,New Mexico
9/1/2020,7,591,Iowa
9/1/2020,8,405,Nevada
9/1/2020,7,133,Hawaii
9/1/2020,3,754,New York
9/1/2020,27,1453,Ohio
9/1/2020,101,2226,Georgia
9/1/2020,9,666,Oklahoma
9/1/2020,190,7569,Florida
9/1/2020,6,233,Oregon
9/1/2020,0,106,Delaware
9/1/2020,18,770,Pennsylvania
9/1/2020,0,57,Washington DC
9/1/2020,1,127,Connecticut
9/1/2020,2,53,Rhode Island
9/1/2020,6,201,Colorado
9/1/2020,37,854,South Carolina
9/1/2020,85,3712,California
9/1/2020,0,240,South Dakota
9/1/2020,15,507,Arizona
9/1/2020,27,1396,Tennessee
9/1/2020,145,4364,Texas
9/1/2020,17,273,Arkansas
9/1/2020,2,296,Utah
9/1/2020,18,1558,Alabama
9/1/2020,32,1021,Virginia
9/1/2020,2,35,Alaska
9/1/2020,4,24,Wyoming
9/1/2020,0,11,Vermont
9/1/2020,10,315,Washington
9/1/2020,6,491,Minnesota
9/1/2020,8,1058,Missouri
8/31/2020,0,268,Wisconsin
8/31/2020,32,274,Mississippi
8/31/2020,22,1042,Missouri
8/31/2020,0,81,Montana
8/31/2020,5,499,Michigan
8/31/2020,0,14,Maine
8/31/2020,3,458,Maryland
8/31/2020,11,304,Massachusetts
8/31/2020,19,326,Louisiana
8/31/2020,10,1186,North Carolina
8/31/2020,3,364,Kentucky
8/31/2020,0,114,North Dakota
8/31/2020,3,1564,Kansas
8/31/2020,0,293,Nebraska
8/31/2020,5,883,Indiana
8/31/2020,0,21,New Hampshire
8/31/2020,7,1668,Illinois
8/31/2020,8,349,New Jersey
8/31/2020,1,190,Idaho
8/31/2020,1,105,New Mexico
8/31/2020,3,608,Iowa
8/31/2020,3,320,Nevada
8/31/2020,1,200,Hawaii
8/31/2020,1,656,New York
8/31/2020,10,895,Ohio
8/31/2020,28,1498,Georgia
8/31/2020,1,713,Oklahoma
8/31/2020,68,1885,Florida
8/31/2020,1,159,Oregon
8/31/2020,1,86,Delaware
8/31/2020,0,521,Pennsylvania
8/31/2020,1,33,Washington DC
8/31/2020,0,384,Connecticut
8/31/2020,1,46,Rhode Island
8/31/2020,0,182,Colorado
8/31/2020,11,668,South Carolina
8/31/2020,28,4176,California
8/31/2020,0,187,South Dakota
8/31/2020,-1,174,Arizona
8/31/2020,7,1818,Tennessee
8/31/2020,26,2615,Texas
8/31/2020,13,368,Arkansas
8/31/2020,0,253,Utah
8/31/2020,20,823,Alabama
8/31/2020,11,847,Virginia
8/31/2020,0,39,Alaska
8/31/2020,0,22,Wyoming
8/31/2020,0,8,Vermont
8/31/2020,0,0,Washington
8/31/2020,1,675,Minnesota
8/31/2020,1,140,West Virginia
8/30/2020,0,1019,Washington
8/30/2020,14,647,Mississippi
8/30/2020,1,143,West Virginia
8/30/2020,0,89,Montana
8/30/2020,36,1390,Michigan
8/30/2020,0,23,Maine
8/30/2020,6,497,Maryland
8/30/2020,13,199,Massachusetts
8/30/2020,27,1624,Louisiana
8/30/2020,9,1051,North Carolina
8/30/2020,9,455,Kentucky
8/30/2020,0,221,North Dakota
8/30/2020,0,0,Kansas
8/30/2020,0,317,Nebraska
8/30/2020,6,879,Indiana
8/30/2020,0,8,New Hampshire
8/30/2020,11,1992,Illinois
8/30/2020,4,291,New Jersey
8/30/2020,5,293,Idaho
8/30/2020,2,136,New Mexico
8/30/2020,5,971,Iowa
8/30/2020,0,447,Nevada
8/30/2020,3,309,Hawaii
8/30/2020,8,698,New York
8/30/2020,2,922,Ohio
8/30/2020,28,1215,Georgia
8/30/2020,2,667,Oklahoma
8/30/2020,14,2583,Florida
8/30/2020,4,261,Oregon
8/30/2020,0,-6,Delaware
8/30/2020,2,670,Pennsylvania
8/30/2020,1,34,Washington DC
8/30/2020,0,0,Connecticut
8/30/2020,0,46,Rhode Island
8/30/2020,0,268,Colorado
8/30/2020,11,1075,South Carolina
8/30/2020,71,6070,California
8/30/2020,0,380,South Dakota
8/30/2020,23,374,Arizona
8/30/2020,22,835,Tennessee
8/30/2020,90,3824,Texas
8/30/2020,12,478,Arkansas
8/30/2020,0,448,Utah
8/30/2020,10,1346,Alabama
8/30/2020,1,938,Virginia
8/30/2020,0,51,Alaska
8/30/2020,0,36,Wyoming
8/30/2020,0,11,Vermont
8/30/2020,3,570,Wisconsin
8/30/2020,2,932,Minnesota
8/30/2020,12,1465,Missouri
8/29/2020,15,598,Washington
8/29/2020,32,1198,Missouri
8/29/2020,6,862,Wisconsin
8/29/2020,14,735,Mississippi
8/29/2020,0,53,Maine
8/29/2020,10,630,Maryland
8/29/2020,13,446,Massachusetts
8/29/2020,0,0,Louisiana
8/29/2020,3,820,Kentucky
8/29/2020,4,188,Montana
8/29/2020,0,0,Kansas
8/29/2020,31,2585,North Carolina
8/29/2020,8,1121,Indiana
8/29/2020,0,373,North Dakota
8/29/2020,11,1880,Illinois
8/29/2020,1,335,Nebraska
8/29/2020,10,262,Idaho
8/29/2020,0,30,New Hampshire
8/29/2020,13,778,Iowa
8/29/2020,3,349,New Jersey
8/29/2020,4,264,Hawaii
8/29/2020,3,122,New Mexico
8/29/2020,15,609,Nevada
8/29/2020,105,2386,Georgia
8/29/2020,7,635,New York
8/29/2020,150,3197,Florida
8/29/2020,21,1216,Ohio
8/29/2020,0,266,Delaware
8/29/2020,11,1093,Oklahoma
8/29/2020,0,74,Washington DC
8/29/2020,7,239,Oregon
8/29/2020,0,0,Connecticut
8/29/2020,16,843,Pennsylvania
8/29/2020,8,430,Colorado
8/29/2020,144,4981,California
8/29/2020,1,174,Rhode Island
8/29/2020,29,629,Arizona
8/29/2020,43,1298,South Carolina
8/29/2020,2,425,South Dakota
8/29/2020,16,795,Arkansas
8/29/2020,24,1465,Tennessee
8/29/2020,45,1704,Alabama
8/29/2020,154,4762,Texas
8/29/2020,0,112,Alaska
8/29/2020,0,458,Utah
8/29/2020,0,21,Wyoming
8/29/2020,18,1217,Virginia
8/29/2020,10,143,West Virginia
8/29/2020,0,16,Vermont
8/29/2020,0,0,Michigan
8/29/2020,4,1017,Minnesota
8/28/2020,2,864,Wisconsin
8/28/2020,14,1418,Missouri
8/28/2020,4,850,Minnesota
8/28/2020,14,599,Mississippi
8/28/2020,0,22,Maine
8/28/2020,14,601,Maryland
8/28/2020,16,460,Massachusetts
8/28/2020,30,606,Louisiana
8/28/2020,8,779,Kentucky
8/28/2020,2,134,Montana
8/28/2020,6,1111,Kansas
8/28/2020,22,1415,North Carolina
8/28/2020,11,809,Indiana
8/28/2020,0,312,North Dakota
8/28/2020,20,2434,Illinois
8/28/2020,5,374,Nebraska
8/28/2020,6,342,Idaho
8/28/2020,1,22,New Hampshire
8/28/2020,12,1185,Iowa
8/28/2020,9,358,New Jersey
8/28/2020,4,306,Hawaii
8/28/2020,9,188,New Mexico
8/28/2020,16,632,Nevada
8/28/2020,78,2298,Georgia
8/28/2020,3,636,New York
8/28/2020,88,3815,Florida
8/28/2020,29,1296,Ohio
8/28/2020,0,107,Delaware
8/28/2020,8,710,Oklahoma
8/28/2020,0,57,Washington DC
8/28/2020,9,293,Oregon
8/28/2020,0,145,Connecticut
8/28/2020,20,835,Pennsylvania
8/28/2020,0,350,Colorado
8/28/2020,140,5329,California
8/28/2020,2,94,Rhode Island
8/28/2020,49,519,Arizona
8/28/2020,27,1353,South Carolina
8/28/2020,3,323,South Dakota
8/28/2020,17,838,Arkansas
8/28/2020,28,1636,Tennessee
8/28/2020,31,1162,Alabama
8/28/2020,196,4031,Texas
8/28/2020,0,122,Alaska
8/28/2020,4,391,Utah
8/28/2020,0,41,Wyoming
8/28/2020,35,2134,Virginia
8/28/2020,3,191,West Virginia
8/28/2020,0,3,Vermont
8/28/2020,6,793,Michigan
8/28/2020,10,542,Washington
8/27/2020,0,38,Wyoming
8/27/2020,26,585,Mississippi
8/27/2020,1,1512,Missouri
8/27/2020,0,144,Montana
8/27/2020,16,863,Michigan
8/27/2020,0,25,Maine
8/27/2020,5,577,Maryland
8/27/2020,20,368,Massachusetts
8/27/2020,23,677,Louisiana
8/27/2020,24,2091,North Carolina
8/27/2020,8,748,Kentucky
8/27/2020,1,333,North Dakota
8/27/2020,0,0,Kansas
8/27/2020,3,379,Nebraska
8/27/2020,7,1145,Indiana
8/27/2020,1,35,New Hampshire
8/27/2020,23,1707,Illinois
8/27/2020,7,307,New Jersey
8/27/2020,11,305,Idaho
8/27/2020,5,197,New Mexico
8/27/2020,16,1551,Iowa
8/27/2020,21,554,Nevada
8/27/2020,2,276,Hawaii
8/27/2020,4,791,New York
8/27/2020,32,1244,Ohio
8/27/2020,82,2484,Georgia
8/27/2020,15,712,Oklahoma
8/27/2020,139,3269,Florida
8/27/2020,5,190,Oregon
8/27/2020,0,-10,Delaware
8/27/2020,11,620,Pennsylvania
8/27/2020,0,72,Washington DC
8/27/2020,2,130,Connecticut
8/27/2020,3,135,Rhode Island
8/27/2020,9,193,Colorado
8/27/2020,55,505,South Carolina
8/27/2020,143,4430,California
8/27/2020,0,343,South Dakota
8/27/2020,33,680,Arizona
8/27/2020,25,1826,Tennessee
8/27/2020,265,5600,Texas
8/27/2020,7,722,Arkansas
8/27/2020,2,383,Utah
8/27/2020,31,1769,Alabama
8/27/2020,0,0,Virginia
8/27/2020,0,82,Alaska
8/27/2020,11,912,Wisconsin
8/27/2020,0,9,Vermont
8/27/2020,4,456,Washington
8/27/2020,13,1154,Minnesota
8/27/2020,9,93,West Virginia
8/26/2020,6,786,Wisconsin
8/26/2020,36,1244,North Carolina
8/26/2020,1,161,Montana
8/26/2020,58,904,Mississippi
8/26/2020,2,234,North Dakota
8/26/2020,9,1426,Missouri
8/26/2020,17,529,Minnesota
8/26/2020,6,843,Michigan
8/26/2020,1,21,Maine
8/26/2020,10,440,Maryland
8/26/2020,0,301,Nebraska
8/26/2020,27,336,Massachusetts
8/26/2020,1,9,New Hampshire
8/26/2020,54,1545,Louisiana
8/26/2020,10,285,New Jersey
8/26/2020,7,662,Kentucky
8/26/2020,3,66,New Mexico
8/26/2020,11,1536,Kansas
8/26/2020,20,253,Nevada
8/26/2020,18,938,Indiana
8/26/2020,8,566,New York
8/26/2020,37,2157,Illinois
8/26/2020,48,1089,Ohio
8/26/2020,12,405,Idaho
8/26/2020,19,666,Oklahoma
8/26/2020,15,941,Iowa
8/26/2020,5,180,Oregon
8/26/2020,0,0,Hawaii
8/26/2020,19,501,Pennsylvania
8/26/2020,49,2236,Georgia
8/26/2020,2,82,Rhode Island
8/26/2020,155,3220,Florida
8/26/2020,44,605,South Carolina
8/26/2020,1,24,Delaware
8/26/2020,1,292,South Dakota
8/26/2020,1,38,Washington DC
8/26/2020,20,1936,Tennessee
8/26/2020,0,180,Connecticut
8/26/2020,229,5407,Texas
8/26/2020,2,459,Colorado
8/26/2020,4,407,Utah
8/26/2020,150,6004,California
8/26/2020,21,823,Virginia
8/26/2020,104,186,Arizona
8/26/2020,0,5,Vermont
8/26/2020,3,145,West Virginia
8/26/2020,9,24,Washington
8/26/2020,8,2012,Alabama
8/26/2020,1,53,Alaska
8/26/2020,0,50,Wyoming
8/26/2020,21,649,Arkansas
8/25/2020,8,83,West Virginia
8/25/2020,67,801,Mississippi
8/25/2020,14,692,Missouri
8/25/2020,6,135,Montana
8/25/2020,21,951,Michigan
8/25/2020,0,12,Maine
8/25/2020,13,377,Maryland
8/25/2020,12,398,Massachusetts
8/25/2020,33,550,Louisiana
8/25/2020,35,1345,North Carolina
8/25/2020,10,669,Kentucky
8/25/2020,3,234,North Dakota
8/25/2020,0,0,Kansas
8/25/2020,5,158,Nebraska
8/25/2020,16,829,Indiana
8/25/2020,0,16,New Hampshire
8/25/2020,29,1680,Illinois
8/25/2020,4,302,New Jersey
8/25/2020,7,217,Idaho
8/25/2020,2,73,New Mexico
8/25/2020,8,661,Iowa
8/25/2020,30,403,Nevada
8/25/2020,2,384,Hawaii
8/25/2020,2,629,New York
8/25/2020,10,844,Ohio
8/25/2020,106,2101,Georgia
8/25/2020,14,650,Oklahoma
8/25/2020,183,2673,Florida
8/25/2020,8,236,Oregon
8/25/2020,-1,20,Delaware
8/25/2020,26,561,Pennsylvania
8/25/2020,0,45,Washington DC
8/25/2020,3,29,Connecticut
8/25/2020,4,70,Rhode Island
8/25/2020,9,198,Colorado
8/25/2020,18,937,South Carolina
8/25/2020,105,4480,California
8/25/2020,0,134,South Dakota
8/25/2020,21,859,Arizona
8/25/2020,40,813,Tennessee
8/25/2020,181,6346,Texas
8/25/2020,15,480,Arkansas
8/25/2020,7,403,Utah
8/25/2020,13,532,Alabama
8/25/2020,23,1005,Virginia
8/25/2020,4,38,Alaska
8/25/2020,4,0,Washington
8/25/2020,0,6,Vermont
8/25/2020,0,31,Wyoming
8/25/2020,8,409,Minnesota
8/25/2020,13,687,Wisconsin
8/24/2020,0,414,Wisconsin
8/24/2020,1,60,Montana
8/24/2020,8,511,Mississippi
8/24/2020,0,24,Wyoming
8/24/2020,4,1283,North Carolina
8/24/2020,4,714,Minnesota
8/24/2020,4,878,Michigan
8/24/2020,0,21,Maine
8/24/2020,3,567,Maryland
8/24/2020,27,662,Massachusetts
8/24/2020,0,126,North Dakota
8/24/2020,18,623,Louisiana
8/24/2020,2,109,Nebraska
8/24/2020,4,370,Kentucky
8/24/2020,0,27,New Hampshire
8/24/2020,7,1545,Kansas
8/24/2020,3,225,New Jersey
8/24/2020,5,1660,Indiana
8/24/2020,2,94,New Mexico
8/24/2020,8,1612,Illinois
8/24/2020,3,409,Nevada
8/24/2020,1,191,Idaho
8/24/2020,7,408,New York
8/24/2020,8,358,Iowa
8/24/2020,8,849,Ohio
8/24/2020,0,244,Hawaii
8/24/2020,4,357,Oklahoma
8/24/2020,3,218,Oregon
8/24/2020,24,2304,Georgia
8/24/2020,1,426,Pennsylvania
8/24/2020,72,2258,Florida
8/24/2020,4,47,Delaware
8/24/2020,0,39,Rhode Island
8/24/2020,0,49,Washington DC
8/24/2020,7,563,South Carolina
8/24/2020,0,492,Connecticut
8/24/2020,0,149,South Dakota
8/24/2020,0,260,Colorado
8/24/2020,21,667,Tennessee
8/24/2020,18,4946,California
8/24/2020,25,2847,Texas
8/24/2020,0,311,Arizona
8/24/2020,5,249,Utah
8/24/2020,4,664,Virginia
8/24/2020,9,320,Arkansas
8/24/2020,11,1650,Alabama
8/24/2020,0,9,Vermont
8/24/2020,0,70,Alaska
8/24/2020,6,22,Washington
8/24/2020,1,40,West Virginia
8/24/2020,0,869,Missouri
8/23/2020,0,479,Wisconsin
8/23/2020,3,626,Mississippi
8/23/2020,2,87,West Virginia
8/23/2020,0,53,Montana
8/23/2020,4,764,Michigan
8/23/2020,1,18,Maine
8/23/2020,6,579,Maryland
8/23/2020,0,0,Massachusetts
8/23/2020,59,1223,Louisiana
8/23/2020,10,1472,North Carolina
8/23/2020,17,1264,Kentucky
8/23/2020,0,139,North Dakota
8/23/2020,0,0,Kansas
8/23/2020,0,154,Nebraska
8/23/2020,2,615,Indiana
8/23/2020,0,15,New Hampshire
8/23/2020,6,1893,Illinois
8/23/2020,3,258,New Jersey
8/23/2020,2,293,Idaho
8/23/2020,4,207,New Mexico
8/23/2020,5,540,Iowa
8/23/2020,0,532,Nevada
8/23/2020,1,284,Hawaii
8/23/2020,6,572,New York
8/23/2020,3,637,Ohio
8/23/2020,40,1727,Georgia
8/23/2020,1,566,Oklahoma
8/23/2020,51,2974,Florida
8/23/2020,0,227,Oregon
8/23/2020,0,67,Delaware
8/23/2020,2,619,Pennsylvania
8/23/2020,0,56,Washington DC
8/23/2020,0,0,Connecticut
8/23/2020,0,88,Rhode Island
8/23/2020,0,297,Colorado
8/23/2020,11,693,South Carolina
8/23/2020,146,6777,California
8/23/2020,1,141,South Dakota
8/23/2020,15,208,Arizona
8/23/2020,4,1854,Tennessee
8/23/2020,104,4398,Texas
8/23/2020,13,375,Arkansas
8/23/2020,0,301,Utah
8/23/2020,2,528,Alabama
8/23/2020,24,894,Virginia
8/23/2020,1,64,Alaska
8/23/2020,0,36,Wyoming
8/23/2020,0,4,Vermont
8/23/2020,7,61,Washington
8/23/2020,6,717,Minnesota
8/23/2020,1,818,Missouri
8/22/2020,6,119,West Virginia
8/22/2020,23,945,Mississippi
8/22/2020,6,1293,Missouri
8/22/2020,1,160,Montana
8/22/2020,21,1426,Michigan
8/22/2020,1,32,Maine
8/22/2020,11,624,Maryland
8/22/2020,20,144,Massachusetts
8/22/2020,0,0,Louisiana
8/22/2020,27,1729,North Carolina
8/22/2020,0,0,Kentucky
8/22/2020,0,256,North Dakota
8/22/2020,0,0,Kansas
8/22/2020,3,278,Nebraska
8/22/2020,10,1000,Indiana
8/22/2020,1,42,New Hampshire
8/22/2020,17,2356,Illinois
8/22/2020,2,419,New Jersey
8/22/2020,6,249,Idaho
8/22/2020,5,144,New Mexico
8/22/2020,10,729,Iowa
8/22/2020,12,636,Nevada
8/22/2020,1,228,Hawaii
8/22/2020,4,653,New York
8/22/2020,20,1119,Ohio
8/22/2020,94,2592,Georgia
8/22/2020,10,853,Oklahoma
8/22/2020,107,4311,Florida
8/22/2020,3,289,Oregon
8/22/2020,0,58,Delaware
8/22/2020,18,796,Pennsylvania
8/22/2020,2,65,Washington DC
8/22/2020,0,0,Connecticut
8/22/2020,5,153,Rhode Island
8/22/2020,0,356,Colorado
8/22/2020,34,917,South Carolina
8/22/2020,167,6556,California
8/22/2020,1,251,South Dakota
8/22/2020,68,996,Arizona
8/22/2020,14,1239,Tennessee
8/22/2020,215,5559,Texas
8/22/2020,11,547,Arkansas
8/22/2020,2,369,Utah
8/22/2020,21,1762,Alabama
8/22/2020,7,1212,Virginia
8/22/2020,1,91,Alaska
8/22/2020,14,975,Wisconsin
8/22/2020,0,12,Vermont
8/22/2020,13,184,Washington
8/22/2020,8,734,Minnesota
8/22/2020,0,19,Wyoming
8/21/2020,1,848,Wisconsin
8/21/2020,0,144,Montana
8/21/2020,24,874,Mississippi
8/21/2020,3,56,Wyoming
8/21/2020,29,2008,North Carolina
8/21/2020,8,825,Minnesota
8/21/2020,0,0,Michigan
8/21/2020,1,32,Maine
8/21/2020,5,670,Maryland
8/21/2020,13,488,Massachusetts
8/21/2020,0,231,North Dakota
8/21/2020,50,899,Louisiana
8/21/2020,2,308,Nebraska
8/21/2020,8,639,Kentucky
8/21/2020,0,0,New Hampshire
8/21/2020,8,966,Kansas
8/21/2020,9,290,New Jersey
8/21/2020,17,1040,Indiana
8/21/2020,5,202,New Mexico
8/21/2020,22,2293,Illinois
8/21/2020,13,849,Nevada
8/21/2020,7,424,Idaho
8/21/2020,3,709,New York
8/21/2020,7,991,Iowa
8/21/2020,26,1043,Ohio
8/21/2020,0,0,Hawaii
8/21/2020,6,1077,Oklahoma
8/21/2020,2,256,Oregon
8/21/2020,94,2889,Georgia
8/21/2020,20,693,Pennsylvania
8/21/2020,118,4684,Florida
8/21/2020,5,52,Delaware
8/21/2020,2,151,Rhode Island
8/21/2020,1,60,Washington DC
8/21/2020,58,1058,South Carolina
8/21/2020,2,87,Connecticut
8/21/2020,2,193,South Dakota
8/21/2020,15,329,Colorado
8/21/2020,61,1669,Tennessee
8/21/2020,135,5585,California
8/21/2020,258,5021,Texas
8/21/2020,4,619,Arizona
8/21/2020,2,463,Utah
8/21/2020,9,978,Virginia
8/21/2020,22,887,Arkansas
8/21/2020,16,321,Alabama
8/21/2020,0,4,Vermont
8/21/2020,1,71,Alaska
8/21/2020,15,441,Washington
8/21/2020,4,84,West Virginia
8/21/2020,2,1231,Missouri
8/20/2020,5,116,Montana
8/20/2020,27,894,Mississippi
8/20/2020,3,1058,Missouri
8/20/2020,34,1972,North Carolina
8/20/2020,16,527,Michigan
8/20/2020,1,19,Maine
8/20/2020,8,580,Maryland
8/20/2020,12,313,Massachusetts
8/20/2020,28,918,Louisiana
8/20/2020,2,274,North Dakota
8/20/2020,14,700,Kentucky
8/20/2020,3,215,Nebraska
8/20/2020,0,0,Kansas
8/20/2020,1,14,New Hampshire
8/20/2020,11,941,Indiana
8/20/2020,6,100,New Jersey
8/20/2020,27,1832,Illinois
8/20/2020,6,170,New Mexico
8/20/2020,9,370,Idaho
8/20/2020,38,556,Nevada
8/20/2020,8,727,Iowa
8/20/2020,5,601,New York
8/20/2020,3,235,Hawaii
8/20/2020,22,1122,Ohio
8/20/2020,10,746,Oklahoma
8/20/2020,55,2759,Georgia
8/20/2020,4,295,Oregon
8/20/2020,119,4555,Florida
8/20/2020,15,791,Pennsylvania
8/20/2020,0,75,Delaware
8/20/2020,1,55,Washington DC
8/20/2020,1,76,Rhode Island
8/20/2020,1,118,Connecticut
8/20/2020,41,909,South Carolina
8/20/2020,12,270,Colorado
8/20/2020,2,125,South Dakota
8/20/2020,163,5920,California
8/20/2020,36,1375,Tennessee
8/20/2020,50,723,Arizona
8/20/2020,234,5303,Texas
8/20/2020,4,461,Utah
8/20/2020,10,549,Arkansas
8/20/2020,17,863,Virginia
8/20/2020,30,971,Alabama
8/20/2020,0,85,Alaska
8/20/2020,0,4,Vermont
8/20/2020,0,38,Wyoming
8/20/2020,13,443,Washington
8/20/2020,7,769,Wisconsin
8/20/2020,7,690,Minnesota
8/20/2020,0,181,West Virginia
8/19/2020,24,563,Washington
8/19/2020,0,110,Montana
8/19/2020,35,1348,Mississippi
8/19/2020,0,67,Wyoming
8/19/2020,35,1153,North Carolina
8/19/2020,10,688,Michigan
8/19/2020,0,21,Maine
8/19/2020,11,414,Maryland
8/19/2020,37,827,Massachusetts
8/19/2020,55,778,Louisiana
8/19/2020,1,188,North Dakota
8/19/2020,12,627,Kentucky
8/19/2020,6,262,Nebraska
8/19/2020,6,723,Kansas
8/19/2020,3,19,New Hampshire
8/19/2020,15,489,Indiana
8/19/2020,11,329,New Jersey
8/19/2020,24,2295,Illinois
8/19/2020,5,79,New Mexico
8/19/2020,9,384,Idaho
8/19/2020,32,389,Nevada
8/19/2020,17,337,Iowa
8/19/2020,6,631,New York
8/19/2020,2,394,Hawaii
8/19/2020,36,958,Ohio
8/19/2020,17,597,Oklahoma
8/19/2020,55,2305,Georgia
8/19/2020,11,194,Oregon
8/19/2020,174,4115,Florida
8/19/2020,24,570,Pennsylvania
8/19/2020,2,50,Delaware
8/19/2020,1,29,Washington DC
8/19/2020,3,103,Rhode Island
8/19/2020,1,59,Connecticut
8/19/2020,17,739,South Carolina
8/19/2020,10,261,Colorado
8/19/2020,1,123,South Dakota
8/19/2020,181,6164,California
8/19/2020,26,2022,Tennessee
8/19/2020,105,637,Arizona
8/19/2020,309,7024,Texas
8/19/2020,8,364,Utah
8/19/2020,12,729,Arkansas
